emerald_id,name,ra,dec,z_spec,status,priority,jwst_program_id,notes,ancillary_assets,f200w,f444w
EMR-16267,JADES-1016267,189.174601,62.279433,4.408,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-16267/images/7935-obs1_ID-1016267.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1016267.jpg"", ""access_level"": ""team""}]",27.65,27.67
EMR-16480,JADES-1016480,189.09913,62.28022,5.758,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-16480/images/7935-obs3_ID-1016480.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1016480.jpg"", ""access_level"": ""team""}]",26.88,27.12
EMR-16553,JADES-1016553,189.143592,62.280548,4.382,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-16553/images/7935-obs1_ID-1016553.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1016553.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-16553/images/7935-obs6_ID-1016553.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1016553.jpg"", ""access_level"": ""team""}]",26.48,26.47
EMR-16662,JADES-1016662,189.130793,62.280867,5.439,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-16662/images/7935-obs6_ID-1016662.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1016662.jpg"", ""access_level"": ""team""}]",29.01,28.25
EMR-16676,JADES-1016676,189.148725,62.280924,6.566,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-16676/images/7935-obs1_ID-1016676.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1016676.jpg"", ""access_level"": ""team""}]",27.57,27.49
EMR-16678,JADES-1016678,189.173233,62.280938,4.41,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-16678/images/7935-obs1_ID-1016678.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1016678.jpg"", ""access_level"": ""team""}]",27.51,27.02
EMR-16733,JADES-1016733,189.114366,62.281148,4.932,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-16733/images/7935-obs6_ID-1016733.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1016733.jpg"", ""access_level"": ""team""}]",26.76,26.32
EMR-16992,JADES-1016992,189.16326,62.281884,6.736,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-16992/images/7935-obs1_ID-1016992.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1016992.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-16992/images/7935-obs6_ID-1016992.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1016992.jpg"", ""access_level"": ""team""}]",27.69,27.51
EMR-17070,JADES-1017070,189.180752,62.282249,5.185,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-17070/images/7935-obs1_ID-1017070.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1017070.jpg"", ""access_level"": ""team""}]",26.40,25.80
EMR-17298,JADES-1017298,189.191692,62.282905,6.737,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-17298/images/7935-obs1_ID-1017298.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1017298.jpg"", ""access_level"": ""team""}]",27.26,27.21
EMR-17448,JADES-1017448,189.18226,62.283472,4.378,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-17448/images/7935-obs1_ID-1017448.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1017448.jpg"", ""access_level"": ""team""}]",28.01,28.51
EMR-17722,JADES-1017722,189.108879,62.284221,4.932,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-17722/images/7935-obs6_ID-1017722.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1017722.jpg"", ""access_level"": ""team""}]",27.29,26.96
EMR-17807,JADES-1017807,189.196924,62.28451,5.189,queued,high,7935,-1,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-17807/images/7935-obs1_ID-1017807.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1017807.jpg"", ""access_level"": ""team""}]",26.34,26.02
EMR-17999,JADES-1017999,189.162921,62.284934,5.857,queued,high,7935,-1,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-17999/images/7935-obs1_ID-1017999.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1017999.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-17999/images/7935-obs6_ID-1017999.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1017999.jpg"", ""access_level"": ""team""}]",28.60,28.13
EMR-18491,JADES-1018491,189.188368,62.286328,4.856,queued,high,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-18491/images/7935-obs1_ID-1018491.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1018491.jpg"", ""access_level"": ""team""}]",28.25,28.52
EMR-18522,JADES-1018522,189.135676,62.286377,5.264,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-18522/images/7935-obs1_ID-1018522.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1018522.jpg"", ""access_level"": ""team""}]",28.33,27.70
EMR-18533,JADES-1018533,189.121213,62.286406,6.667,queued,low,7935,NIRSpec z>6 filler,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-18533/images/7935-obs6_ID-1018533.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1018533.jpg"", ""access_level"": ""team""}]",27.51,27.58
EMR-18536,JADES-1018536,189.155312,62.286473,6.808,queued,high,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-18536/images/7935-obs1_ID-1018536.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1018536.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-18536/images/7935-obs6_ID-1018536.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1018536.jpg"", ""access_level"": ""team""}]",26.95,26.45
EMR-18584,JADES-1018584,189.168193,62.286607,5.803,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-18584/images/7935-obs1_ID-1018584.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1018584.jpg"", ""access_level"": ""team""}]",29.00,28.15
EMR-18597,JADES-1018597,189.103896,62.28662,5.644,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-18597/images/7935-obs6_ID-1018597.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1018597.jpg"", ""access_level"": ""team""}]",28.02,27.86
EMR-18701,JADES-1018701,189.123412,62.286958,5.98,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-18701/images/7935-obs6_ID-1018701.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1018701.jpg"", ""access_level"": ""team""}]",28.59,28.40
EMR-18865,JADES-1018865,189.199046,62.28744,7.072,queued,high,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-18865/images/7935-obs1_ID-1018865.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1018865.jpg"", ""access_level"": ""team""}]",28.25,27.80
EMR-18899,JADES-1018899,189.162791,62.287551,7.015,queued,high,7935,prism 2mask; high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-18899/images/7935-obs1_ID-1018899.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1018899.jpg"", ""access_level"": ""team""}]",28.42,27.17
EMR-18968,JADES-1018968,189.183358,62.287736,7.023,queued,high,7935,NIRSpec high-z; high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-18968/images/7935-obs1_ID-1018968.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1018968.jpg"", ""access_level"": ""team""}]",27.39,27.18
EMR-19005,JADES-1019005,189.166188,62.287804,4.476,queued,medium,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-19005/images/7935-obs1_ID-1019005.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1019005.jpg"", ""access_level"": ""team""}]",28.01,28.40
EMR-19147,JADES-1019147,189.123243,62.288147,4.541,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-19147/images/7935-obs6_ID-1019147.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1019147.jpg"", ""access_level"": ""team""}]",28.69,28.95
EMR-19186,JADES-1019186,189.108505,62.288327,6.706,queued,high,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-19186/images/7935-obs6_ID-1019186.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1019186.jpg"", ""access_level"": ""team""}]",28.09,28.32
EMR-19399,JADES-1019399,189.127729,62.288935,6.566,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-19399/images/7935-obs6_ID-1019399.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1019399.jpg"", ""access_level"": ""team""}]",28.49,28.31
EMR-19858,JADES-1019858,189.161909,62.290381,6.996,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-19858/images/7935-obs1_ID-1019858.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1019858.jpg"", ""access_level"": ""team""}]",29.17,28.18
EMR-20056,JADES-1020056,189.117692,62.29093,4.867,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-20056/images/7935-obs6_ID-1020056.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1020056.jpg"", ""access_level"": ""team""}]",28.66,29.56
EMR-20072,JADES-1020072,189.177306,62.291063,6.725,queued,high,7935,-1,[],26.94,26.75
EMR-20127,JADES-1020127,189.192506,62.291249,3.925,queued,low,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-20127/images/7935-obs1_ID-1020127.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1020127.jpg"", ""access_level"": ""team""}]",26.69,26.71
EMR-20325,JADES-1020325,189.1194,62.291816,5.17,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-20325/images/7935-obs6_ID-1020325.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1020325.jpg"", ""access_level"": ""team""}]",28.69,28.28
EMR-20364,JADES-1020364,189.165249,62.291978,4.587,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-20364/images/7935-obs1_ID-1020364.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1020364.jpg"", ""access_level"": ""team""}]",27.54,27.39
EMR-20402,JADES-1020402,189.16224,62.2921,6.561,queued,high,7935,-1,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-20402/images/7935-obs1_ID-1020402.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1020402.jpg"", ""access_level"": ""team""}]",28.58,28.54
EMR-20514,JADES-1020514,189.179302,62.292533,5.357,queued,high,7935,AGN (Cycle3_IFU)/good LRD ; high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-20514/images/7935-obs1_ID-1020514.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1020514.jpg"", ""access_level"": ""team""}]",26.38,24.80
EMR-20558,JADES-1020558,189.1185,62.292606,5.169,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-20558/images/7935-obs6_ID-1020558.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1020558.jpg"", ""access_level"": ""team""}]",28.77,28.60
EMR-20621,JADES-1020621,189.122514,62.292851,4.68,queued,medium,7935,AGN; JADES DR4 grating UV,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-20621/images/7935-obs6_ID-1020621.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1020621.jpg"", ""access_level"": ""team""}]",27.81,26.77
EMR-20630,JADES-1020630,189.154632,62.292922,6.698,queued,high,7935,-1,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-20630/images/7935-obs1_ID-1020630.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1020630.jpg"", ""access_level"": ""team""}]",27.61,27.71
EMR-20794,JADES-1020794,189.149025,62.29346,5.299,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-20794/images/7935-obs6_ID-1020794.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1020794.jpg"", ""access_level"": ""team""}]",28.16,27.64
EMR-20812,JADES-1020812,189.162142,62.293557,5.977,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-20812/images/7935-obs1_ID-1020812.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1020812.jpg"", ""access_level"": ""team""}]",27.38,28.02
EMR-20827,JADES-1020827,189.121242,62.293582,5.3,queued,high,7935,-1,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-20827/images/7935-obs6_ID-1020827.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1020827.jpg"", ""access_level"": ""team""}]",27.96,27.30
EMR-21315,JADES-1021315,189.178721,62.295311,5.281,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-21315/images/7935-obs1_ID-1021315.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1021315.jpg"", ""access_level"": ""team""}]",29.06,28.99
EMR-21802,JADES-1021802,189.141794,62.297101,4.882,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-21802/images/7935-obs6_ID-1021802.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1021802.jpg"", ""access_level"": ""team""}]",27.37,27.72
EMR-21903,JADES-1021903,189.163633,62.297586,4.191,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-21903/images/7935-obs1_ID-1021903.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1021903.jpg"", ""access_level"": ""team""}]",27.02,27.19
EMR-21967,JADES-1021967,189.133351,62.297792,4.615,queued,medium,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-21967/images/7935-obs6_ID-1021967.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1021967.jpg"", ""access_level"": ""team""}]",28.48,29.10
EMR-22143,JADES-1022143,189.167109,62.298694,7.03,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-22143/images/7935-obs1_ID-1022143.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1022143.jpg"", ""access_level"": ""team""}]",28.99,27.96
EMR-22395,JADES-1022395,189.198473,62.299985,7.032,queued,high,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-22395/images/7935-obs1_ID-1022395.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1022395.jpg"", ""access_level"": ""team""}]",28.72,27.79
EMR-22983,JADES-1022983,189.193393,62.303268,4.856,queued,high,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-22983/images/7935-obs1_ID-1022983.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1022983.jpg"", ""access_level"": ""team""}]",27.55,27.61
EMR-23464,JADES-1023464,189.189299,62.306406,5.401,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS1 Source Image"", ""storage_key"": ""targets/EMR-23464/images/7935-obs1_ID-1023464.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs1_ID-1023464.jpg"", ""access_level"": ""team""}]",28.81,28.81
EMR-24411,JADES-1024411,189.119705,62.212581,4.147,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-24411/images/7935-obs4_ID-1024411.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1024411.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-24411/images/7935-obs5_ID-1024411.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1024411.jpg"", ""access_level"": ""team""}]",26.02,25.88
EMR-24444,JADES-1024444,189.128175,62.214877,5.604,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-24444/images/7935-obs4_ID-1024444.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1024444.jpg"", ""access_level"": ""team""}]",26.82,26.26
EMR-24458,JADES-1024458,189.066415,62.215938,5.66,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-24458/images/7935-obs3_ID-1024458.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1024458.jpg"", ""access_level"": ""team""}]",27.91,27.18
EMR-24535,JADES-1024535,189.057225,62.219689,4.173,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-24535/images/7935-obs3_ID-1024535.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1024535.jpg"", ""access_level"": ""team""}]",26.11,26.38
EMR-24623,JADES-1024623,189.165011,62.220967,5.178,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-24623/images/7935-obs4_ID-1024623.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1024623.jpg"", ""access_level"": ""team""}]",28.19,28.48
EMR-24702,JADES-1024702,189.149486,62.22198,5.179,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-24702/images/7935-obs4_ID-1024702.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1024702.jpg"", ""access_level"": ""team""}]",26.56,26.28
EMR-24704,JADES-1024704,189.149724,62.222124,5.938,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-24704/images/7935-obs5_ID-1024704.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1024704.jpg"", ""access_level"": ""team""}]",27.78,26.91
EMR-24719,JADES-1024719,189.116954,62.222079,5.183,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-24719/images/7935-obs4_ID-1024719.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1024719.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-24719/images/7935-obs6_ID-1024719.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1024719.jpg"", ""access_level"": ""team""}]",26.70,26.42
